"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SI",536.804539577286,-3.07402985390815,0.897996827480349,-3.4232079221632,0.000618867199578575,0.250858766719711
"FRAT1",204.954610920605,-0.723571635438233,0.211486792070412,-3.42135614406279,0.000623096787679363,0.250858766719711
"RPL7P16",3.63508929111985,2.05812006174083,0.60290715689481,3.41366002742594,0.00064096503764006,0.254657096204495
"AC092017.1",16.4509716310144,1.43893725631131,0.423852043012959,3.39490461360667,0.000686525145748401,0.269215932154194
"LGALS2",272.691334068224,-2.18125471501105,0.643612076324076,-3.38908295112959,0.000701267929442236,0.269966516690688
"AC010745.1",2.34241476510106,2.74876030164469,0.811534668063812,3.38711383483195,0.000706320742459491,0.269966516690688
"HTR3E",6.6258626070468,-3.20077897866022,0.947059476373879,-3.37970218186869,0.000725644135755435,0.270996683607232
"SHC2",486.376678524176,-1.60282525788599,0.474618359691046,-3.37708229182148,0.000732591290605846,0.270996683607232
"KLHL32",84.9881161870957,-1.88799626474997,0.559269188580683,-3.37582742496746,0.000735940654273655,0.270996683607232
"BAG6",8658.44702523031,-0.482490856458568,0.143141664804682,-3.37072268313303,0.000749712864078587,0.271519131357111
"ZNF132",57.5587528231754,0.813781697865094,0.241574263311539,3.36866057960663,0.000755343832886151,0.271519131357111
"PCDH8",6.255711661024,3.51478707597735,1.04810152970604,3.35347957841752,0.000798023024498954,0.28348594382054
"AC108676.1",25.8882226269147,2.72207244649423,0.812928334152069,3.34847775890787,0.000812568024886272,0.284198792151699
"SMPX",26.0763146978534,3.32681483854388,0.994164688573748,3.34634178499802,0.000818853946587111,0.284198792151699
"AC012317.2",5.38070310734763,-2.82185897359655,0.844487196384117,-3.34150592889868,0.000833252368959106,0.285909719099093
"FOXO6",54.1031223655802,-1.55416529758756,0.465593023163015,-3.33803390572589,0.000843734530874788,0.286253529884991
"TMEM229A",6.00436142910636,-4.55497017197147,1.36806409515045,-3.32950056076909,0.000870018890072318,0.289826815413686
"AC018541.1",2.75078341968614,4.75988975026363,1.43008348435742,3.328399916738,0.000873463825224224,0.289826815413686
"LCN1",1.61614760521421,-2.3739890684644,0.715520563168864,-3.31784883714674,0.00090713563171766,0.296571556539836
"STXBP5-AS1",50.7234064653901,-1.19530940766616,0.360476440099376,-3.31591547934906,0.000913434501016882,0.296571556539836
"C6orf106",4207.98082535369,-0.479772695955754,0.145121200326777,-3.30601383447371,0.000946334151573286,0.30398467773144
"MMP13",75.9674511334277,2.72161017948513,0.825718878057064,3.29604935990944,0.000980547856455534,0.309224487247699
"BRPF3",1993.96967972322,-0.596404365074541,0.180985758539887,-3.29531102273497,0.000983128027017027,0.309224487247699
"AC013470.2",5.30080670370562,-2.25903783985891,0.686566950936882,-3.29033874522543,0.00100066838145264,0.311496719360437
"AC005920.4",1.66898550948379,2.41456417728811,0.73767477073855,3.27320964884116,0.00106333575681872,0.325109279504439
"TSC22D2",1019.79202843922,-0.493556562118509,0.150818486164788,-3.27252033002929,0.00106593206394898,0.325109279504439
