"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TGM1",39.9011939205122,-2.7359875375878,0.334535402159747,-8.17846936355428,2.87472067762304e-16,1.04286242022131e-11
"AC092848.1",0.508043938151153,-21.6461513052312,3.21235949430761,-6.7383962920678,1.60144297643681e-11,2.9047773428099e-07
"LYPD3",180.361637099984,-2.7742149425964,0.423742816928858,-6.54693090186863,5.87315202886544e-11,7.10201120503838e-07
"PRSS27",21.6185963753155,-2.1775730662937,0.341225660353404,-6.38162166361816,1.75222429977938e-10,1.58913602307741e-06
"SBSN",12.4355574804254,-3.58545415357962,0.609743802176365,-5.88026338403445,4.09614166677884e-09,2.97191462491472e-05
"SMPD4P1",0.835379724837409,-6.02756677550024,1.0440513376596,-5.77324750046482,7.77580947310166e-09,4.70138400426182e-05
"IGKV2D-18",1.52890207540845,5.67472738804003,1.0122194568451,5.60622239541524,2.06790220855389e-08,0.000107167554885299
"GSDMC",15.0067678890016,-2.16850496026165,0.3957459430698,-5.47953806788407,4.26437694403905e-08,0.000179979608078105
"KRT14",23.0915655010117,-4.5521553446844,0.831992113070458,-5.47139242448431,4.46513348045026e-08,0.000179979608078105
"MYO18B",14.1049909314029,-3.15938652402807,0.585694783343093,-5.39425416425015,6.88087621700805e-08,0.000249617546524401
"AL022718.1",51.4134439842374,4.74591808391695,0.896748651660026,5.29236154984063,1.20746876423591e-07,0.000398212221456237
"C4orf54",3.9894780303015,-3.45142999586825,0.666435649875549,-5.17893962682334,2.23150666778923e-07,0.000674603061561583
"ATP2B2",3.58874565300536,-2.65566538796416,0.517314232039189,-5.13356336147153,2.84307255715116e-07,0.000793370331967482
"JPH3",10.8249788401747,-2.45877876478046,0.4820869405902,-5.10028079534839,3.39149958447341e-07,0.000878810217328157
"TENM2",17.3526578508889,-2.63636628863419,0.521758743516227,-5.05284544129963,4.35276126080344e-07,0.00105270080172111
"TMEM40",12.1102098770154,-3.09585684743272,0.621071128909565,-4.98470578219956,6.2056168954558e-07,0.00140700727572781
"RNF222",2.24936184766644,-2.29168888993631,0.465115435190781,-4.92714005286945,8.34419465362595e-07,0.00178060205558581
"KRT17",1168.12179412402,-2.8071507736441,0.574965129599988,-4.88229742836244,1.0485693607138e-06,0.00211327503881192
"SHANK1",16.7349182023308,-2.12976589918643,0.437543031816038,-4.86755757564408,1.12985920538013e-06,0.00213048183210651
"PRSS41",10.2645888708449,-2.80363210279825,0.576893160592641,-4.85988098717981,1.17456340497093e-06,0.00213048183210651
"AL008636.1",1.85321675217177,-4.67908167083165,0.968592904718633,-4.83080316615666,1.3598338683353e-06,0.00234908063055237
"XIRP1",26.7046454823727,-2.51794213337883,0.522594931145955,-4.81815261364561,1.44893527959211e-06,0.00238922841535286
"AQP5",175.426152527387,-3.89242742056819,0.812337698100918,-4.7916370613698,1.65425951623487e-06,0.00260919880306315
"CDH20",1.84680135160202,-2.93883818871019,0.615663745280011,-4.77344688759214,1.81099325169209e-06,0.00266082107390644
"WNT7A",8.38759784472168,-4.3391375017352,0.909493237150415,-4.77093982065265,1.83368323862671e-06,0.00266082107390644
"GLIPR1",656.703513543932,1.78086681413951,0.374713915640295,4.7526038927496,2.00813523500803e-06,0.00280188930463025
"AC009093.1",18.3365662683776,-2.14923221836233,0.457845388704357,-4.69423144010335,2.67610922404575e-06,0.00359560053039658
"MYH6",1.70233349731571,-4.10374770847118,0.875827419146638,-4.68556660679757,2.79186483235562e-06,0.00361716001869161
"AC026495.1",1.19294500190381,-4.77945626532266,1.02684103586296,-4.65452401919834,3.24729982861941e-06,0.00406214813389056
"VTN",15.2415637780936,-2.26091663990258,0.495359209086934,-4.5641962406836,5.0141160827646e-06,0.00593259301317008
"FABP3",260.583091283212,-2.18584162982487,0.479153044220105,-4.5618861367826,5.06961389884148e-06,0.00593259301317008
"HEPHL1",75.4390953182418,-2.97522234662969,0.655497636765189,-4.53887577888472,5.65549386144291e-06,0.00641138596286139
"KIAA0895LP1",2.47129712241997,-5.08799800501849,1.13098002172101,-4.49875144326254,6.83537179093945e-06,0.00739992259698993
