"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCCRP1",20.9926184217136,-3.36233344786491,0.542842607077564,-6.19393799238843,5.86793193130064e-10,1.02288045670573e-05
"AL008636.1",2.06755286957846,5.88310058988526,0.952510564303307,6.17641505549949,6.55734634723849e-10,1.02288045670573e-05
"AC138409.1",8.99024229266409,3.7485252335779,0.623334317488854,6.01366735057857,1.81372504431308e-09,1.54738808301146e-05
"OVOL3",4.09819248279345,2.45137380613246,0.408622572003183,5.99911501245547,1.98395805245395e-09,1.54738808301146e-05
"PGLYRP2",2.99407760712866,3.82573322719824,0.651458366511025,5.87256749450849,4.2909691341082e-09,2.67739310091816e-05
"DNAH11",14.6358847794047,2.4664720825864,0.425086369185912,5.80228457409717,6.54174130533684e-09,3.40148742073165e-05
"MYO18B",14.1049909314029,3.22786853618359,0.575272002846561,5.61103012177101,2.01125749017137e-08,8.96388731119518e-05
"RGMB",906.549374290771,1.78186593446035,0.319641395112713,5.57457814195818,2.48130410309123e-08,9.67646567603001e-05
"PKD1L2",7.36244190065564,2.74844771782132,0.498845627933263,5.50961572863382,3.59617897167368e-08,0.000124659546175862
"HCAR2",64.6323561535464,3.05257845329212,0.569529616291726,5.35982390725844,8.33031102316419e-08,0.000259889043300676
"PCDH9",23.2960153565312,2.46663982631953,0.473485357630999,5.2095377112841,1.89311728108708e-07,0.000536922481230497
"ANKRD33B",52.1546651189996,1.80156880832725,0.356014674709818,5.06037794592506,4.18426238497455e-07,0.00102970126527593
"ANKLE1",29.7986210297149,2.12150149919393,0.419635076004175,5.05558667639315,4.29069698332814e-07,0.00102970126527593
"LINC01004",73.0971530215641,-1.43295505470237,0.296417153133547,-4.83425145796731,1.33647564380604e-06,0.00297824050967577
"IRS3P",1.83468634040808,2.98535647284882,0.62003113197416,4.81484931787785,1.47311004189817e-06,0.00306387247247593
"FBLL1",12.6780351173343,2.72791880416484,0.570548378314487,4.78122260591407,1.74232297973508e-06,0.00339731202011094
"PADI4",7.89713898347604,2.48422171237296,0.52556117104777,4.72679841895542,2.28087491869118e-06,0.00409127394606786
"GOLGA6L3",1.62629286544313,3.0926314863146,0.655243132868941,4.71982281260042,2.36050166771016e-06,0.00409127394606786
"RYR1",29.3811490036695,1.71263966191883,0.364602907123706,4.69727374208169,2.6365699054827e-06,0.00425496002657034
"DGKB",15.9014645713077,2.89600895372042,0.617443120701653,4.6903250787367,2.72771333198945e-06,0.00425496002657034
"CROCC2",8.26986736121191,2.91087806298714,0.629666689675563,4.62288717303272,3.78435580656316e-06,0.00537888756860647
"RGMB-AS1",69.634668430309,1.67709266659776,0.36281769940334,4.62241139105332,3.79304848097129e-06,0.00537888756860647
"AC004687.1",59.743162488137,2.11707889235224,0.466829985390464,4.53501051476264,5.76006157668399e-06,0.00781314787258205
"OR51E2",48.261898023724,1.91920673785525,0.425424490017078,4.51127469830946,6.44392044798609e-06,0.00802217918859252
"GPR87",1.47076016713476,3.59735421022978,0.799955737765434,4.4969415686404,6.89379234656586e-06,0.00802217918859252
"EYA1",76.1909753663132,2.92323012178299,0.650674872799715,4.49261258423113,7.03547031911029e-06,0.00802217918859252
"AC138028.2",20.9027141791259,1.32825108436788,0.29594305488908,4.4881981936211,7.18280905831921e-06,0.00802217918859252
"GRM4",29.8655797614188,3.03323754946502,0.675901282695698,4.48769313969572,7.19985310855153e-06,0.00802217918859252
"SEZ6",5.67757720761055,2.7234947979828,0.611954066561647,4.45048892849941,8.56750107379685e-06,0.00921685856897635
"LINC00886",46.8266648619672,-1.84593392362341,0.416318934922798,-4.43394179024243,9.25256176668862e-06,0.00935065565040159
"GPR85",22.658091231101,1.52274627618493,0.343499240061966,4.43304117910197,9.29131114694689e-06,0.00935065565040159
"ADM5",50.1082606524606,1.49199095116887,0.337870735654827,4.41586320957109,1.0060769395779e-05,0.00979723667005615
"SLC35F3",2.85427905628566,2.55378833093579,0.579808298721518,4.40453911502631,1.06009012871996e-05,0.00979723667005615
"ATP8B3",42.3278497667741,1.66213088346933,0.377500927985747,4.40298489420425,1.06771602917466e-05,0.00979723667005615
"SBF1P1",1.90622711690044,4.03492836669687,0.917979563649888,4.39544465527531,1.1054622795231e-05,0.00985377491330335
"IL36RN",6.4920828809723,-3.29725386051183,0.754715057732487,-4.36887249926919,1.24889650618368e-05,0.0108230758888662
"SLC22A8",0.912697725027273,5.80644722565723,1.34152941456048,4.32822952865298,1.50312776654225e-05,0.0124831293044272
"LINC01913",5.83081471021101,-4.64774504539762,1.07444909559566,-4.32570055151937,1.52047859980843e-05,0.0124831293044272
"C22orf15",4.18261259194407,1.57836743946879,0.366354347949213,4.30830819479614,1.64508049922559e-05,0.0131598003627795
"HNRNPA1P54",5.21087484513151,1.88406116539877,0.438530478258186,4.29630609229746,1.73667742128954e-05,0.013486721125683
"LCN10",2.34870076182786,2.78058755585263,0.647885689581656,4.29178727137511,1.77240709709919e-05,0.013486721125683
"INSRR",4.52429641492949,2.27611150895567,0.535453231443887,4.25081291006121,2.12996035023201e-05,0.0158215483348901
"ART1",0.818742854775238,3.30019340862134,0.777373027016198,4.24531504686819,2.18286500381643e-05,0.0158374470672244
"AC009078.3",18.0105164611546,1.55558104184502,0.367681444399574,4.23078473373953,2.3287745533032e-05,0.0165120701168076
"KRT5",44.9030874317628,2.86201210633623,0.678091999447745,4.22068407925049,2.43562074657522e-05,0.0168858880114786
"AC138028.1",2.81852911566206,2.06832856580692,0.493823211115274,4.18839884244345,2.80929480872309e-05,0.0189954964561923
"PAX1",1.01190522792304,4.09452098619562,0.980483215225913,4.17602353881417,2.96649136338402e-05,0.0189954964561923
"CYP1B1",221.774125168031,2.24550945750418,0.537769260110182,4.17560025101491,2.97201330085267e-05,0.0189954964561923
"CNTN2",9.50350260751061,2.65827268724739,0.637093805559426,4.17249809062762,3.01278125050945e-05,0.0189954964561923
"IGLL1",5.38929553380996,2.91600275128996,0.699260514011044,4.17012357034635,3.04434522344257e-05,0.0189954964561923
"CAP1P2",16.2133063090853,1.35115134008054,0.325733849501564,4.14802251024284,3.35359431732619e-05,0.0203487458307438
