"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TGM5",24.3455059075475,3.20387275555366,0.639157457326867,5.01265019883072,5.36854396803121e-07,0.000147508915045087
"TENM1",504.082731775686,-3.23088148659944,0.644885085231126,-5.01001117965304,5.44268736253254e-07,0.000148256926966641
"SLC22A23",2641.1355589609,-1.50059423021119,0.300460027571785,-4.99432234742998,5.90427116081529e-07,0.000159455692426873
"AP000692.2",8.30438627245437,1.60588881955394,0.321965356413007,4.98776898684081,6.10805435267919e-07,0.000163561272403353
"AP000757.1",36.9660275802011,-2.69792361604836,0.541447805453335,-4.98279536619321,6.26722195811212e-07,0.000166413175993636
"LRRC75A",274.638641249393,-1.71663210049302,0.344803957197711,-4.97857424388171,6.40543723577384e-07,0.000168665838146652
"EPS8L3",276.992326909038,-4.96346244765381,1.00011948968126,-4.96286943596678,6.94592771463075e-07,0.000181386300766035
"TC2N",5710.5380945708,-1.37286524081842,0.277390065558584,-4.94922281392402,7.45104090820449e-07,0.000192447367461955
"MATN3",514.61569100662,1.87319895170582,0.378563703226938,4.94817367787343,7.4913052085007e-07,0.000192447367461955
"AC091806.1",35.7760769663726,-3.16399892728906,0.639839092780322,-4.94499158146213,7.61471550798576e-07,0.000193590174714452
"TNS2",3858.33041024877,-1.10265188953498,0.223033752419084,-4.94387902088953,7.65832389369786e-07,0.000193590174714452
"AC108451.2",20.8243298066746,-4.0980690306461,0.829435698637088,-4.94079171824889,7.78059881065094e-07,0.000195120127951546
"CXXC4",411.137614535483,-2.02948635547949,0.412158316598122,-4.9240456245806,8.477305783308e-07,0.000209886786551538
"LINC02048",5.91394059476595,-4.689207935446,0.952419271506935,-4.92347023598824,8.50228137179471e-07,0.000209886786551538
"CYTH3",2981.02708208807,1.35990083812724,0.276306927154628,4.92170374493073,8.579402023835e-07,0.000210148794689254
"F2",31.4087630096497,-4.79305615748625,0.974901006350354,-4.91645421049421,8.8125798426852e-07,0.000214199921437821
"AC126544.1",16.5096440041491,1.5801210363475,0.321513364047023,4.91463563584994,8.89477279630792e-07,0.000214547351769265
"SOD1P3",1.83628639600113,2.3187541067605,0.47266436010522,4.90570963768947,9.3090152808056e-07,0.000222838079426436
"AC022733.2",85.2154726387119,-3.4522037794266,0.705657571420544,-4.89217988900345,9.97252313090215e-07,0.000236926154804696
"PAK3",301.098908992768,-2.68519440327052,0.549040477780251,-4.89070389514204,1.00476017676985e-06,0.00023692844825055
"GRIA1",82.9352951261335,-2.78783567093077,0.570605974012072,-4.88574567722943,1.03038132879164e-06,0.000240343664398384
"REG4",176.910384617401,-4.7254323783121,0.967341498839869,-4.88496811516853,1.03445592626686e-06,0.000240343664398384
"AC004816.1",211.415704752745,1.49390787786695,0.306042694646539,4.88137081524631,1.05350927843171e-06,0.000242983840729089
"AFF3",367.948601976849,-2.09327032347138,0.429322454704383,-4.87575317930374,1.08394072588728e-06,0.000248191007656423
"MED10",1476.32200796748,0.863549844911217,0.177226184235175,4.87258611721452,1.10146817562959e-06,0.000248770610458708
"ANKS4B",180.594821105368,-4.40437239690271,0.903933514491035,-4.87245170833456,1.10221803481926e-06,0.000248770610458708
"HABP2",1379.2756096459,-2.81184529615836,0.577386951024602,-4.86994950469283,1.1162677097726e-06,0.000250154802080814
"RBFOX1",36.3997752592325,-5.25090091012518,1.08173231459521,-4.85415924002426,1.20898561631163e-06,0.000269024841578977
"GK",1170.50374175804,-1.42246437329206,0.293565346748943,-4.8454778094383,1.26307329415912e-06,0.000279095034607273
"CKM",79.86550552395,2.63187423581932,0.543682645406909,4.84082811554439,1.2929917491343e-06,0.000283721897841289
