"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MTCO1P40",246.869557620548,4.0007851972154,0.653230975952518,6.1246103514635,9.09057926844106e-10,9.1439082665948e-07
"B3GAT1",315.39939195861,-3.57227122199052,0.583589368717106,-6.12120681677835,9.2869269414938e-10,9.1439082665948e-07
"GSR",6592.04289595432,1.56866046378771,0.260134878497914,6.03018123846198,1.63775905148601e-09,1.56052022138045e-06
"AKR1C1",15110.1929544197,4.25372243174184,0.707558539820956,6.01183109572563,1.83439395979642e-09,1.69326027451459e-06
"KCNE4",1205.01386995308,2.99599111611831,0.502950214268859,5.95683435680328,2.57170662588629e-09,2.30191122167968e-06
"SLC13A2",193.320922939329,-6.02691903545118,1.0132019891066,-5.94838847559457,2.70795294002325e-09,2.35257393948255e-06
"LILRA2",247.220349779691,-2.53116646958124,0.432244531048766,-5.855866963637,4.74527974120973e-09,4.00474494273866e-06
"SLC16A12",203.45842254986,3.37574384555677,0.578882287982051,5.8314858057316,5.49359857303765e-09,4.50749762917739e-06
"KIAA0319",398.473894531446,3.2349542304097,0.562497351131928,5.75105682524535,8.86872969213602e-09,7.08012263908956e-06
"LINC02582",2.03110233084487,6.83326377138903,1.18974878147818,5.74345095180446,9.27662430133545e-09,7.21086654244333e-06
"AC114489.1",5.97936073316723,3.91535831412566,0.690448625899627,5.67074532015197,1.4217762103936e-08,1.07683142827196e-05
"ZNF486",1159.8905213351,-2.83758288088289,0.501684001273815,-5.65611594884039,1.54836885936952e-08,1.14339298420142e-05
"MYBPH",171.744816026179,-3.89067540544834,0.688987567569154,-5.64694573397774,1.63323354793303e-08,1.14404993821178e-05
"AC244090.3",4.15111440560208,2.76482514986609,0.48988924704233,5.64377594845879,1.66360541416865e-08,1.14404993821178e-05
"CDK8P2",11.4238935320073,-5.87146605810849,1.04037878525106,-5.64358495323566,1.66545288587942e-08,1.14404993821178e-05
"RBFOX1",34.2058405793707,-7.4445837373634,1.32075261848481,-5.63662235695884,1.73417832600512e-08,1.16418544076226e-05
"CSPG5",340.103709928043,-2.57036202006574,0.457626461038011,-5.61672507799378,1.94610694411725e-08,1.27742459811856e-05
"AC087651.1",58.9681432993002,-4.98089956048863,0.896832301597254,-5.55388064370303,2.79396292520409e-08,1.79408862792779e-05
"CLU",21293.2677672665,2.46583168461101,0.447398994336828,5.51148240345527,3.55824007709948e-08,2.2362403276035e-05
"SPP2",67.1710984452089,4.44787572903902,0.812598721524337,5.47364352320829,4.40875500552845e-08,2.71303761152707e-05
"TKT",28659.3591999894,1.17755039332211,0.215323543374495,5.46874891090797,4.53223255086472e-08,2.73210377729474e-05
"ACSL6",94.9774204884856,-2.25277833086809,0.412842769696272,-5.4567464812947,4.84937955608118e-08,2.86481946655052e-05
"OSGIN1",1302.94162658708,2.17944679641823,0.400058192099683,5.44782444018838,5.09896493158124e-08,2.92505821138895e-05
