"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SYNM",1331.22044156425,-4.06392126393982,0.527023426744285,-7.71108276731626,1.24754718550557e-14,4.43278465953838e-10
"MTCO1P40",80.0310367189197,-3.21138872843613,0.508429242526784,-6.31629430375842,2.67909629503227e-10,4.75968247775433e-06
"SYNPO2",2460.31532695815,-2.82761312952068,0.46235300822272,-6.11570181059272,9.61329373548371e-10,1.13859851003069e-05
"A2ML1",544.380441142604,5.76166585779154,0.965841327699078,5.9654372747929,2.43979762214225e-09,2.16727222774896e-05
"IGFL1",143.622558366997,5.92696499590417,1.01088326958733,5.8631547026431,4.54154721333447e-09,3.22740511168401e-05
"RSPO2",34.3250896578207,-4.10550580949878,0.730634823149526,-5.61909408013335,1.91961312813142e-08,0.000113679489447943
"ACTC1",125.580375161618,-3.78750044525102,0.725096986161133,-5.22343978465986,1.7562959489499e-07,0.000891495823686972
"CNN1",2526.95306218962,-2.54009077517666,0.488757758536694,-5.19703417656534,2.02493146269451e-07,0.000899373309155768
"SLC2A4",87.5924242504732,-2.63641129745614,0.515903040280705,-5.11028447520227,3.21674083941739e-07,0.00126996928340199
"MTCO3P12",129.605532302259,2.50967085469084,0.497878521339695,5.04072930870326,4.63761059865901e-07,0.00164783579791552
"PCP4L1",32.3553750958652,-3.40494611026484,0.688709140124465,-4.94395371266525,7.65538872628288e-07,0.0024728297474753
"RNF17",3.88961644313144,-4.84159228143053,0.990758087860821,-4.88675524404164,1.02511401911293e-06,0.00303536261059339
"CCT8P1",127.771840708224,-1.8206274381998,0.376007458196519,-4.84199820645116,1.28539924675328e-06,0.00351329277197211
"PHKG1",66.0571394636097,-1.52602641720473,0.317038170692632,-4.81338387068921,1.48395849330206e-06,0.00376628665600063
"POPDC2",226.632008533212,-1.52247338367831,0.318263519066488,-4.78368802099575,1.72107747108334e-06,0.00393595069688107
"TAC1",67.7621937623541,-3.47198923070265,0.726694056034052,-4.7777867479075,1.77235199679436e-06,0.00393595069688107
"ZNF185",2279.97303468312,1.81923603574522,0.382872343193644,4.75154726656532,2.01865956836958e-06,0.0042192359872534
"CPS1",1102.17681476191,-3.53310718405348,0.748849190696545,-4.71804901166702,2.38117136205778e-06,0.00470043226870206
"AC008074.1",1.38496541985099,-3.2197385500062,0.684349766317372,-4.70481427550166,2.54097163469366e-06,0.00475188442757554
"KCNK9",36.1197563961709,2.90371087152953,0.638412405020563,4.54833090443473,5.4073065631683e-06,0.00960662084012479
"KDM1A",3725.10173292703,0.670010936227142,0.148116418889399,4.52354263795325,6.08130616419701e-06,0.0102895700298213
"TSPEAR-AS2",29.4964833910022,2.58829817993531,0.594174359142692,4.35612567272315,1.32384786744932e-05,0.0213813465573678
"RPL10P6",95.7852709822462,3.44180015662688,0.792519763695605,4.3428571933366,1.4064155981406e-05,0.0217272865361442
"AC242426.2",101.248958627798,-0.842722465765178,0.196889567269953,-4.2801783631823,1.8674359006818e-05,0.0276473885095941
"PPP1R12B",3747.9902042926,-1.67378737514902,0.393639062059331,-4.25208658508778,2.11787940748023e-05,0.0301009964426351
"CDC42P6",13.131203507102,-1.63459609668998,0.386665555755518,-4.22741584389666,2.36390544108915e-05,0.0323054954356845
"CASQ2",114.284587138626,-2.95963076906892,0.70568146512689,-4.19400383222017,2.74073347655512e-05,0.0360680525514654
"CHRM2",38.7408282706679,-4.4417682849773,1.06262542712095,-4.17999435324234,2.91516334522433e-05,0.0369934228508968
"MLNR",2.17064486251986,-2.78303880325827,0.66751285029321,-4.16926625762455,3.0558183129718e-05,0.0374411504470738
"CASQ1",16.1762529255313,-2.0337768314588,0.489712105033996,-4.15300502183341,3.28137534865183e-05,0.0378467909626389
"RBPMS2",206.884811014835,-1.71828643025117,0.413887875721997,-4.15157469218865,3.30195463199877e-05,0.0378467909626389
"AF001548.1",5.46386710803038,-2.60187705843522,0.628073559790769,-4.14263109452017,3.43343990148431e-05,0.0381240583061064
"CGB5",370.926345211379,4.36401902058703,1.06758911478253,4.08773278048642,4.35609498102992e-05,0.0443474254090931
"SLAMF9",37.4973547614895,2.32046468323744,0.568046960780008,4.0849874102858,4.40792064951819e-05,0.0443474254090931
"ABRA",4.08786609497855,-2.99471211181319,0.7339004879092,-4.08054247292407,4.4930718073208e-05,0.0443474254090931
"MBNL1-AS1",164.523269315873,-1.75704091458309,0.430745600180276,-4.07906874463194,4.52164657468658e-05,0.0443474254090931
"MYOCD",185.554910431252,-2.64975981486094,0.651258805455477,-4.06867407037631,4.72814314190474e-05,0.0443474254090931
"AC100803.2",67.3983751164191,-1.59961273316165,0.393262751531585,-4.06754193457647,4.75116604529329e-05,0.0443474254090931
"NCCRP1",201.202475709409,2.96381959343273,0.730107709439146,4.05942788319476,4.91930977701997e-05,0.0443474254090931
"LDB3",122.469875775152,-2.19465069673913,0.541089741189146,-4.05598282443125,4.9923928187654e-05,0.0443474254090931
"SCRG1",184.919494348038,-2.3312253030558,0.577357021991268,-4.037753442429,5.39655282677502e-05,0.0467683695221878
"NTN1",906.135023918698,-2.08897293607812,0.521242662150874,-4.00767835744317,6.13185511383724e-05,0.0518754942630631
"LINC01239",44.1392159933631,2.44397601417578,0.612093862039752,3.99281248472486,6.52942021462495e-05,0.0520991597100788
"AC036108.3",39.7509028503268,-2.23442865778407,0.559707673395071,-3.99213511623039,6.5481042796897e-05,0.0520991597100788
"KCNIP4",74.729310927902,-1.3994069611387,0.350699646250928,-3.99032897836861,6.5981711892197e-05,0.0520991597100788
"AC004943.2",143.353623411416,0.851178342134291,0.214482518693655,3.96852082546656,7.23201381088798e-05,0.0558625901583634
"AC104809.2",15.9691799399405,3.21134789975975,0.810631450108558,3.96153874776225,7.446829402825e-05,0.056298030285357
"RIMS1",21.9597508362286,-2.85179794860113,0.722859519170543,-3.94516205842246,7.97460269375792e-05,0.0584749846669558
"RTL1",20.1728461273936,3.66100136469823,0.928600779982084,3.94249223521961,8.06392617550612e-05,0.0584749846669558
"MIR1-1HG-AS1",18.0629937647775,-2.77256028931542,0.704202856057124,-3.93716138108152,8.24511598355516e-05,0.0585930922255364
"CHRDL2",450.77130315397,-2.81040414436267,0.716190658522767,-3.92410053233517,8.70543790144249e-05,0.0606468456288445
"NPPB",2.74014595194664,4.01059235798698,1.02325637506056,3.91944038242578,8.87548117949993e-05,0.0606468456288445
"RGMA",642.928820367383,-1.79484570186233,0.459087378254673,-3.90959496356849,9.24510061063864e-05,0.0607735633870454
"KRT6A",4771.32585747834,3.71735867988114,0.951205053571577,3.90805186108214,9.30433369753264e-05,0.0607735633870454
"IGFL2-AS1",146.158705819303,3.32751637134035,0.852936142720036,3.90124911429924,9.56976082652096e-05,0.0607735633870454
"DNAH11",68.7567162382178,2.10801098239241,0.540372061196922,3.90103621886589,9.57818177888817e-05,0.0607735633870454
"DNM1P46",20.9567675181642,-1.99048188385157,0.512608001885228,-3.88304879465623,0.000103154857525682,0.0634231018853066
"ASB5",3.88347736390862,-3.49044166286004,0.899095012822913,-3.88217219879911,0.000103527521933687,0.0634231018853066
"PODXL",8895.81909278178,1.30238959790369,0.337354235953635,3.86059950965812,0.000113109164587573,0.0681185565445024
"PGM5-AS1",6.75889762330764,-2.94678294258194,0.766094413671311,-3.84650101866719,0.000119816632887112,0.0698733870954145
"PGM5",716.200445498809,-2.10418270580044,0.54707865599132,-3.84621604728411,0.000119956000585959,0.0698733870954145
"CGB3",16.2028309349362,3.96916718138657,1.03341456969283,3.84082758051918,0.000122620221052392,0.0702732531360255
"MYO16-AS1",11.6774613085215,4.73898751081697,1.23561824108996,3.83531689094897,0.000125402504072553,0.0707088838388729
"AP003351.1",3.11144150583107,-3.11826055506663,0.813846863145731,-3.83150773969164,0.00012736036715321,0.0707088838388729
"COX6B2",457.305900960273,2.37398906366726,0.621390176295979,3.82044833379613,0.000133209308846376,0.0728183563373761
"KCNMB1",365.922141298065,-1.96981168427802,0.516155077225821,-3.81631755879486,0.000135458148694223,0.0729257415061079
"AP001324.3",5.28985781422352,-2.6266917057462,0.693017279683188,-3.79022541392761,0.000150510634447599,0.0796465379481044
"ASB2",222.367404503335,-2.05659456797028,0.543075162723085,-3.78694278275978,0.00015251220164584,0.0796465379481044
"TMEM252",10.0809035243857,-2.54863597292498,0.673626677969087,-3.78345462891827,0.000154666529281189,0.0796465379481044
"HSPB3",4.2731290292548,-3.19867113418528,0.847884722069009,-3.77253068834627,0.000161600082564928,0.0806882655239739
"RBM24",64.8135185153702,-2.23667279050063,0.592998382673193,-3.77180251389199,0.000162072510132862,0.0806882655239739
"MASP1",199.780879240814,-2.32476781534345,0.616712891362814,-3.76961118845135,0.000163502057799339,0.0806882655239739
"LINC01605",53.4903951925271,1.96143152292462,0.521421386724426,3.76170132806856,0.000168761499543048,0.0821429260515557
"KCNF1",76.1100335792776,-1.95398138390196,0.522263583945244,-3.74137015095203,0.000183019731367756,0.0878791499318799
"AC091182.2",8.87574240699053,2.35525202703615,0.630123342183426,3.73776349702428,0.000185664467768737,0.0879603982501169
"RPL22P19",1.41273365748885,-2.68795454663928,0.721462727640104,-3.72570119516991,0.000194773023621095,0.0901851531114705
"PLN",524.077770620516,-2.20005364240481,0.590643297729118,-3.72484315129536,0.000195436699020129,0.0901851531114705
"KRT14",337.290914582914,3.22649257032165,0.87302592364633,3.6957580329868,0.000219231693736117,0.0998684684850221
"KLHL21",2592.74561779724,0.740075606862587,0.200526746036597,3.69065783737157,0.000223674846002258,0.100602716812054
"VWC2",7.5778157489994,-2.63575988047771,0.716206359910103,-3.68016821410039,0.000233080147641384,0.103522547574921
"KCNMA1",1374.12721241481,-1.72272594427877,0.469540438512376,-3.66896182517698,0.000243537437811599,0.106831756053355
"WNT11",1082.17929607407,2.45234888049058,0.679846784611886,3.60720817689914,0.00030950933200543,0.134115677863621
"CD177",158.628704326506,2.44201476375291,0.677748031940769,3.60313073393967,0.000314407292546451,0.134596625527235
"AL157935.1",81.8814197757931,-1.38436082103363,0.385605591196827,-3.59009530110004,0.000330557083144638,0.139825646170182
"CLPB",523.069131436605,0.566528720063181,0.15841799758518,3.57616387467947,0.000348673128373592,0.14575357173377
"AL161431.1",351.815456688156,3.75487834837122,1.05926527986612,3.5447950761171,0.000392918434493177,0.162206206664917
"ARMS2",1.18068505545851,-2.38556663149774,0.674529402894839,-3.53663846417924,0.000405254007006815,0.162206206664917
"HPSE2",17.9898236325709,-2.16698320348406,0.612817417450807,-3.5360992389842,0.000406082116201836,0.162206206664917
"PRUNE2",1765.34055295404,-2.03278004651223,0.574887248846014,-3.53596300942955,0.000406291579229359,0.162206206664917
"SCUBE1",83.3410462476655,-1.80587780164155,0.511684706705337,-3.52927843646009,0.000416694462884238,0.163446748987457
"AC010343.3",5.57671054689626,3.46461350447053,0.982013364505425,3.52807164311397,0.000418598844924535,0.163446748987457
"RPL7AP15",2.20128930903671,-1.85217782109696,0.525726077974696,-3.52308530752797,0.000426554040628911,0.164742588822027
"CNTNAP2",261.32554607001,2.26272960322894,0.644448462979832,3.51111024885748,0.000446239288446888,0.170492197818224
"AC012085.2",10.3741273883012,-1.75420297459192,0.503177121703922,-3.48625344620521,0.000489836683996483,0.18515826655067
"LINC01300",24.6745650867069,-3.0892300571333,0.886944084617627,-3.48300429611084,0.000495820407870443,0.185447270867922
"FAHD2CP",186.124825308562,-0.797904088773914,0.229747843186294,-3.4729557314143,0.000514760253373892,0.190525638780012
"LINC02441",3.47481137741494,-4.48065363424157,1.29161075311579,-3.46904330382257,0.000522315257906836,0.191328925195316
"MYOC",17.096163071075,-3.05536180873799,0.884507978004905,-3.45430667073197,0.000551709619948034,0.198884325251872
"DDOST",10344.9092584546,0.498551213811857,0.144376893256779,3.45312329809706,0.000554135657996602,0.198884325251872
"ITGA7",1298.63574545255,-1.27688800258051,0.371995790245439,-3.43253347501065,0.000597970058321135,0.212470721122666
"SCN11A",19.7058752436179,-1.45759442432193,0.42521401619604,-3.42790775657293,0.000608252096280175,0.213984291930962
"AC009093.6",19.8118938109542,-1.49784228580031,0.437933865120761,-3.42024767914964,0.00062564144937472,0.217627149256987
"ATP1A2",274.001718007114,-2.26677080599653,0.663188445970732,-3.4179889890551,0.000630856590495037,0.217627149256987
"PICSAR",21.1155851417263,2.91573844596379,0.855186720339611,3.4094758216146,0.000650878471084734,0.221684234620737
"ITGA10",355.322045897499,-1.48095216136618,0.434769607234611,-3.40629183071443,0.000658517478943354,0.221684234620737
"RBFOX3",43.4692969517989,-2.23412760132928,0.656107090638339,-3.40512643927633,0.000661334258409268,0.221684234620737
"TRIB3",1157.63650290706,1.30401611921593,0.384001993927584,3.3958576774001,0.000684139226867352,0.227185373916362
"NUTM1",9.68913620449737,-2.06099469572012,0.608240328029128,-3.38845453144866,0.000702876812610375,0.229865352895127
"CTH",139.78569062384,1.03533061235242,0.305626370074707,3.38756963968568,0.000705148133107306,0.229865352895127
"PRR4",56.284276086257,-1.2904347985891,0.38199700055287,-3.37812809189978,0.000729810769933869,0.235742147975366
